DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2008-09-01	2011-08-22	Guido van Rossum	Modules/socketmodule.c
2008-09-03	2014-11-09	Serhiy Storchaka	Lib/sre_constants.py
2008-09-04	2007-08-15	Georg Brandl	Doc/includes/setup.py
2008-09-06	2013-11-23	Guido van Rossum	Lib/pickle.py
2008-09-07	2007-08-15	Georg Brandl	Doc/library/telnetlib.rst
2008-09-08	2007-08-15	Georg Brandl	Doc/includes/sqlite3/mysumaggr.py
2008-09-08	2007-08-15	Georg Brandl	Doc/includes/sqlite3/pysqlite_datetime.py
2008-09-10	2004-04-19	Raymond Hettinger	Lib/heapq.py
2008-09-11	2008-03-20	Christian Heimes	Lib/test/test_ioctl.py
2008-09-11	2008-06-10	Martin v. Löwis	Lib/turtledemo/minimal_hanoi.py
2008-09-15	2007-08-15	Georg Brandl	Doc/howto/urllib2.rst
2008-09-16	2006-03-08	Thomas Heller	Lib/ctypes/test/test_memfunctions.py
2008-09-16	2007-08-15	Georg Brandl	Doc/library/cgi.rst
2008-09-16	2008-03-19	Martin v. Löwis	Lib/lib2to3/tests/test_util.py
2008-09-16	2008-07-17	Benjamin Peterson	Lib/lib2to3/fixes/fix_imports.py
2008-09-17	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_dict.py
2008-09-19	2008-01-20	Georg Brandl	Doc/c-api/objimpl.rst
2008-09-20	2007-08-15	Georg Brandl	Doc/library/index.rst
2008-09-21	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_long.py
2008-09-22	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_input.py
2008-09-23	2008-06-10	Martin v. Löwis	Lib/turtledemo/clock.py
2008-09-24	2008-06-10	Martin v. Löwis	Lib/turtledemo/planet_and_moon.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/bad_order.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/myfixes/fix_explicit.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/myfixes/fix_first.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/myfixes/fix_last.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/myfixes/fix_preorder.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/no_fixer_cls.py
2008-09-27	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/parrot_example.py
2008-10-02	2005-11-18	Kurt B. Kaiser	Lib/idlelib/autocomplete_w.py
2008-10-02	2008-03-04	Christian Heimes	Modules/_ctypes/libffi_osx/x86/x86-ffi_darwin.c
2008-10-03	2001-08-02	Tim Peters	Objects/descrobject.c
2008-10-04	2007-06-13	Guido van Rossum	Lib/test/exception_hierarchy.txt
2008-10-04	2008-10-04	Benjamin Peterson	Lib/lib2to3/tests/data/infinite_recursion.py
2008-10-05	2004-05-18	Fred Drake	Lib/test/cfgparser.1
2008-10-05	2008-06-10	Martin v. Löwis	Lib/turtledemo/rosette.py
2008-10-07	2005-03-01	Brett Cannon	Lib/test/test__locale.py
2008-10-09	2008-10-04	Benjamin Peterson	Lib/lib2to3/tests/data/README
2008-10-09	2018-01-29	embg	Lib/test/test_sort.py
2008-10-11	2007-02-01	Thomas Wouters	Lib/test/test_resource.py
2008-10-11	2012-06-22	Guido van Rossum	Lib/os.py
2008-10-12	2000-09-24	Serhiy Storchaka	Lib/test/test_sax.py
2008-10-12	2007-08-15	Georg Brandl	Doc/distutils/setupscript.rst
2008-10-13	2008-01-21	Georg Brandl	Doc/tools/extensions/patchlevel.py
2008-10-14	2008-03-19	Martin v. Löwis	Lib/lib2to3/patcomp.py
2008-10-15	2006-04-21	Thomas Wouters	Modules/_sqlite/cursor.c
2008-10-15	2008-10-15	Martin v. Löwis	Tools/test2to3/README
2008-10-15	2008-10-15	Martin v. Löwis	Tools/test2to3/test2to3/__init__.py
2008-10-15	2008-10-15	Martin v. Löwis	Tools/test2to3/test2to3/hello.py
2008-10-16	2008-04-19	Christian Heimes	Lib/test/cmath_testcases.txt
2008-10-16	2008-09-27	Benjamin Peterson	Lib/lib2to3/tests/data/fixers/myfixes/fix_parrot.py
2008-10-17	2007-08-15	Georg Brandl	Doc/library/codeop.rst
2008-10-18	2007-08-15	Georg Brandl	Doc/library/posix.rst
2008-10-18	2007-08-25	Eric Smith	Objects/stringlib/unicode_format.h
2008-10-20	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_nonzero.py
2008-10-21	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_itertools.py
2008-10-23	2005-08-21	Gregory P. Smith	Modules/sha512module.c
2008-10-25	2007-08-15	Georg Brandl	Doc/library/development.rst
2008-10-25	2008-09-01	Benjamin Peterson	Lib/lib2to3/fixes/fix_sys_exc.py
2008-10-28	2008-06-10	Martin v. Löwis	Lib/turtledemo/forest.py
2008-10-31	2003-11-20	Fred Drake	Lib/test/test_weakref.py
2008-10-31	2006-04-21	Thomas Wouters	Lib/sqlite3/test/transactions.py
2008-10-31	2008-10-15	Martin v. Löwis	Tools/test2to3/setup.py
2008-11-03	2006-03-08	Thomas Heller	Modules/_ctypes/callbacks.c
2008-11-03	2008-03-18	Trent Nelson	Lib/test/tokenize_tests-latin1-coding-cookie-and-utf8-bom-sig.txt
2008-11-05	2007-08-15	Georg Brandl	Doc/c-api/abstract.rst
2008-11-06	2008-03-19	Martin v. Löwis	Lib/lib2to3/tests/test_fixers.py
2008-11-08	2008-10-18	Alexandre Vassalotti	Doc/includes/dbpickle.py
2008-11-09	2007-08-15	Georg Brandl	Doc/includes/sqlite3/execsql_fetchonerow.py
2008-11-09	2007-08-15	Georg Brandl	Doc/library/uu.rst
2008-11-11	2008-06-11	Benjamin Peterson	Modules/_multiprocessing/multiprocessing.h
2008-11-12	2007-08-15	Georg Brandl	Doc/library/imghdr.rst
2008-11-13	2008-03-19	Martin v. Löwis	Lib/lib2to3/pgen2/grammar.py
2008-11-14	2008-10-19	Benjamin Peterson	Lib/lib2to3/fixes/fix_set_literal.py
2008-11-16	2008-01-20	Georg Brandl	Doc/c-api/descriptor.rst
2008-11-19	2008-04-10	Martin v. Löwis	Lib/lib2to3/fixes/fix_xrange.py
2008-11-20	2007-08-15	Georg Brandl	Doc/library/reprlib.rst
2008-11-25	2008-10-04	Benjamin Peterson	Lib/lib2to3/fixes/fix_getcwdu.py
2008-11-27	2010-12-03	Michael Foord	Lib/test/test_unittest.py
2008-11-28	2004-06-15	Fred Drake	Lib/test/test_distutils.py
2008-11-28	2012-06-18	Guido van Rossum	Python/thread_nt.h
2008-11-29	2010-04-21	Brian Curtin	Lib/test/test_winreg.py
2008-11-30	2008-06-10	Martin v. Löwis	Lib/turtledemo/tree.py
2008-12-03	2001-08-13	Fred Drake	Lib/test/test_pyclbr.py
2008-12-03	2008-03-04	Christian Heimes	Modules/_ctypes/libffi_osx/x86/x86-ffi64.c
2008-12-04	2007-08-15	Georg Brandl	Doc/includes/sqlite3/insert_more_people.py
2008-12-04	2008-09-13	Benjamin Peterson	Lib/lib2to3/fixes/fix_metaclass.py
2008-12-07	2007-08-15	Georg Brandl	Doc/howto/index.rst
2008-12-08	2000-12-22	Andrew M. Kuchling	Modules/_curses_panel.c
2008-12-08	2003-02-03	Guido van Rossum	Lib/test/test_zlib.py
2008-12-10	2007-08-15	Georg Brandl	Doc/library/msvcrt.rst
2008-12-10	2009-10-10	Antoine Pitrou	Lib/test/test___all__.py
2008-12-13	2003-02-06	Benjamin Peterson	Lib/test/test_filecmp.py
2008-12-13	2007-12-02	Christian Heimes	Lib/test/test_cmd.py
2008-12-13	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixer_util.py
2008-12-15	2004-09-28	Raymond Hettinger	Lib/test/test_heapq.py
2008-12-15	2007-08-15	Georg Brandl	Doc/library/marshal.rst
2008-12-16	2008-06-06	Thomas Heller	Lib/ctypes/test/test_errno.py
2008-12-16	2011-02-22	Victor Stinner	Include/import.h
2008-12-18	2009-01-03	Benjamin Peterson	Lib/lib2to3/fixes/fix_import.py
2008-12-21	2007-08-06	Guido van Rossum	Lib/test/test_asynchat.py
2008-12-22	2007-08-15	Georg Brandl	Doc/extending/extending.rst
2008-12-24	2006-11-22	Guido van Rossum	Lib/test/test_keywordonlyarg.py
2008-12-25	2003-06-08	Serhiy Storchaka	Tools/scripts/diff.py
2008-12-25	2007-08-15	Georg Brandl	Doc/library/locale.rst
2008-12-29	2006-04-21	Thomas Wouters	Lib/sqlite3/test/userfunctions.py
2008-12-31	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_execfile.py
2009-01-01	2007-08-15	Georg Brandl	Doc/includes/sqlite3/countcursors.py
2009-01-01	2008-12-02	Guido van Rossum	Doc/whatsnew/3.0.rst
2009-01-01	2008-12-16	Benjamin Peterson	Lib/lib2to3/fixes/fix_isinstance.py
2009-01-03	2000-06-26	Greg Stein	Lib/http/client.py
2009-01-03	2008-04-19	Christian Heimes	Modules/cmathmodule.c
2009-01-06	2010-03-21	Florent Xicluna	Lib/test/test_unicode_file_functions.py
2009-01-07	2006-08-11	Thomas Wouters	Lib/ctypes/test/test_anon.py
2009-01-07	2007-08-30	Guido van Rossum	Lib/email/feedparser.py
2009-01-07	2010-02-25	Vinay Sajip	Lib/logging/config.py
2009-01-08	2000-03-28	Guido van Rossum	PC/winreg.c
2009-01-08	2008-02-13	Thomas Heller	Lib/ctypes/test/test_pickling.py
2009-01-09	2007-08-15	Georg Brandl	Doc/c-api/concrete.rst
2009-01-11	2007-08-15	Georg Brandl	Doc/includes/sqlite3/adapter_point_2.py
2009-01-11	2008-06-10	Martin v. Löwis	Lib/turtledemo/chaos.py
2009-01-12	2007-08-30	Guido van Rossum	Lib/email/parser.py
2009-01-13	2007-09-09	Gregory P. Smith	Modules/md5module.c
2009-01-14	2004-09-10	Barry Warsaw	Lib/test/test_string.py
2009-01-14	2008-09-14	Martin v. Löwis	PC/crtlicense.txt
2009-01-16	2008-12-01	Martin v. Löwis	Tools/test2to3/maintest.py
2009-01-18	2001-08-02	Guido van Rossum	Objects/typeobject.c
2009-01-19	2012-02-16	Gregory P. Smith	Lib/test/test_pty.py
2009-01-21	2008-05-26	Georg Brandl	Lib/dbm/__init__.py
2009-01-23	2007-08-15	Georg Brandl	Doc/library/difflib.rst
2009-01-24	2008-03-22	Benjamin Peterson	Lib/lib2to3/fixes/fix_itertools_imports.py
2009-01-25	2007-08-15	Georg Brandl	Doc/distutils/commandref.rst
2009-01-25	2007-08-15	Georg Brandl	Doc/howto/regex.rst
2009-01-25	2008-06-10	Martin v. Löwis	Lib/turtledemo/peace.py
2009-01-26	2000-08-15	Kurt B. Kaiser	Lib/idlelib/runscript.py
2009-01-26	2006-03-08	Thomas Heller	Lib/ctypes/test/test_returnfuncptrs.py
2009-01-26	2007-08-15	Georg Brandl	Doc/howto/functional.rst
2009-01-26	2007-08-15	Georg Brandl	Doc/library/unicodedata.rst
2009-01-27	2007-08-15	Georg Brandl	Doc/library/asyncore.rst
2009-01-28	2007-08-15	Georg Brandl	Doc/tutorial/stdlib.rst
2009-01-28	2009-01-28	Guilherme Polo	Lib/tkinter/test/README
2009-01-29	2007-11-01	Georg Brandl	Doc/using/mac.rst
2009-01-31	2006-12-13	Thomas Wouters	Lib/test/test_structmembers.py
2009-01-31	2009-02-12	Ronald Oussoren	Mac/IDLE/IDLE.app/Contents/Resources/idlemain.py
2009-02-01	2007-08-30	Guido van Rossum	Lib/email/header.py
2009-02-02	2007-08-15	Georg Brandl	Doc/includes/typestruct.h
2009-02-04	2007-08-15	Georg Brandl	Doc/library/atexit.rst
2009-02-04	2009-04-16	Eric Smith	Python/pystrtod.c
2009-02-07	2007-08-15	Georg Brandl	Doc/library/operator.rst
2009-02-07	2007-08-15	Georg Brandl	Doc/library/shelve.rst
2009-02-08	2007-08-15	Georg Brandl	Doc/includes/sqlite3/adapter_point_1.py
2009-02-08	2008-07-16	Georg Brandl	Include/pymacconfig.h
2009-02-15	2007-08-15	Georg Brandl	Doc/install/index.rst
2009-02-16	2009-01-28	Guilherme Polo	Lib/test/test_ttk_textonly.py
2009-02-23	2007-08-15	Georg Brandl	Doc/library/tk.rst
2009-02-24	2007-08-15	Georg Brandl	Doc/library/decimal.rst
2009-02-26	2009-02-26	Benjamin Peterson	Tools/scripts/analyze_dxp.py
2009-03-01	2007-08-15	Georg Brandl	Doc/library/array.rst
2009-03-01	2007-08-15	Georg Brandl	Doc/library/code.rst
2009-03-02	2009-01-28	Guilherme Polo	Lib/tkinter/test/runtktests.py
2009-03-05	2007-08-15	Georg Brandl	Doc/library/xml.sax.utils.rst
2009-03-07	2009-01-27	Brett Cannon	Lib/test/test_importlib/abc.py
2009-03-08	2007-08-30	Guido van Rossum	Lib/email/quoprimime.py
2009-03-09	2006-02-08	Armin Rigo	Lib/cProfile.py
2009-03-09	2007-08-15	Georg Brandl	Doc/includes/sqlite3/execsql_printall_1.py
2009-03-09	2007-08-15	Georg Brandl	Doc/includes/sqlite3/row_factory.py
2009-03-10	2008-01-20	Georg Brandl	Doc/c-api/bool.rst
2009-03-11	2006-12-13	Hirokazu Yamamoto	Lib/test/test_mmap.py
2009-03-12	2008-12-16	Benjamin Peterson	Lib/lib2to3/fixes/fix_reduce.py
2009-03-12	2013-05-05	Antoine Pitrou	Lib/weakref.py
2009-03-14	2007-08-15	Georg Brandl	Doc/library/wave.rst
2009-03-15	2007-08-15	Georg Brandl	Doc/library/mimetypes.rst
2009-03-17	2007-08-15	Georg Brandl	Doc/library/zipimport.rst
2009-03-18	2006-03-08	Thomas Heller	Modules/_ctypes/callproc.c
2009-03-19	2007-08-15	Georg Brandl	Doc/library/email.header.rst
2009-03-20	2008-03-19	Martin v. Löwis	Lib/lib2to3/pgen2/token.py
2009-03-21	2002-08-09	Guido van Rossum	Lib/tempfile.py
2009-03-21	2012-11-10	Mark Dickinson	Lib/test/test_slice.py
2009-03-22	2006-03-08	Thomas Heller	Modules/_ctypes/malloc_closure.c
2009-03-22	2009-09-20	Ronald Oussoren	Modules/_ctypes/libffi_osx/x86/x86-darwin.S
2009-03-24	2008-05-08	Christian Heimes	Lib/test/test_json/test_pass1.py
2009-03-24	2008-06-10	Martin v. Löwis	Doc/library/turtle.rst
2009-03-25	2003-01-25	Martin v. Löwis	Modules/expat/internal.h
2009-03-25	2007-09-09	Gregory P. Smith	Modules/sha1module.c
2009-03-26	2007-06-13	Guido van Rossum	Lib/test/test_sundry.py
2009-03-27	2009-06-04	Tarek Ziadé	Lib/distutils/tests/test_install.py
2009-03-27	2014-07-10	Terry Jan Reedy	Lib/idlelib/redirector.py
2009-03-30	2009-03-30	Ronald Oussoren	Mac/BuildScript/seticon.m
2009-03-31	2007-08-15	Georg Brandl	Doc/library/platform.rst
2009-03-31	2009-03-31	Georg Brandl	Tools/test2to3/test/runtests.py
2009-03-31	2009-03-31	Georg Brandl	Tools/test2to3/test/test_foo.py
2009-04-01	2008-09-01	Benjamin Peterson	Lib/lib2to3/fixes/fix_paren.py
2009-04-02	2008-05-26	Christian Heimes	Include/bytesobject.h
2009-04-03	2006-05-27	Thomas Wouters	Lib/test/test_bigmem.py
2009-04-06	2006-04-21	Thomas Wouters	Lib/sqlite3/test/dbapi.py
2009-04-07	2010-04-25	Martin v. Löwis	configure.ac
2009-04-09	2007-08-15	Georg Brandl	Doc/library/ctypes.rst
2009-04-13	2007-08-15	Georg Brandl	Doc/tutorial/classes.rst
2009-04-15	2002-02-16	Marc-André Lemburg	Modules/socketmodule.h
2009-04-16	2002-08-09	Guido van Rossum	Lib/test/test_tempfile.py
2009-04-17	2007-08-15	Georg Brandl	Doc/library/__future__.rst
2009-04-18	2002-02-11	Martin v. Löwis	Modules/expat/iasciitab.h
2009-04-18	2007-08-15	Georg Brandl	Doc/extending/embedding.rst
2009-04-18	2012-09-13	Guido van Rossum	Misc/ACKS
2009-04-21	2002-02-11	Martin v. Löwis	Modules/expat/xmlparse.c
2009-04-21	2007-08-15	Georg Brandl	Doc/library/tkinter.rst
2009-04-23	2007-08-15	Georg Brandl	Doc/library/copy.rst
2009-04-26	2005-11-18	Kurt B. Kaiser	Lib/idlelib/parenmatch.py
2009-04-26	2008-03-19	Benjamin Peterson	Lib/lib2to3/refactor.py
2009-04-27	2009-04-27	Eric Smith	Python/pyctype.c
2009-05-01	2010-12-28	Georg Brandl	Misc/SpecialBuilds.txt
2009-05-02	2009-04-04	Raymond Hettinger	Doc/whatsnew/3.1.rst
2009-05-05	2009-05-05	Georg Brandl	Lib/turtledemo/round_dance.py
2009-05-05	2009-11-10	Antoine Pitrou	Modules/_threadmodule.c
2009-05-09	2006-04-21	Thomas Wouters	Lib/pkgutil.py
2009-05-09	2009-05-09	Benjamin Peterson	Include/bltinmodule.h
2009-05-09	2009-05-09	Benjamin Peterson	Lib/lib2to3/tests/data/crlf.py
2009-05-13	2017-07-04	csabella	Lib/pyclbr.py
2009-05-17	2009-04-11	Benjamin Peterson	Misc/python-wing3.wpr
2009-05-18	2009-04-13	Tarek Ziadé	Lib/distutils/tests/test_cmd.py
2009-05-21	2006-02-25	Guido van Rossum	Lib/test/test_defaultdict.py
2009-05-22	2009-06-30	Benjamin Peterson	Lib/test/test_operator.py
2009-05-27	2007-08-15	Georg Brandl	Doc/library/cmd.rst
2009-05-27	2009-03-31	Tarek Ziadé	Lib/distutils/tests/test_install_data.py
2009-05-28	2007-11-01	Georg Brandl	Doc/using/index.rst
2009-05-28	2008-05-15	Alexandre Vassalotti	Lib/distutils/config.py
2009-05-29	2002-02-11	Martin v. Löwis	Modules/expat/asciitab.h
2009-05-29	2002-02-11	Martin v. Löwis	Modules/expat/latin1tab.h
2009-05-29	2002-02-11	Martin v. Löwis	Modules/expat/utf8tab.h
2009-05-31	2017-10-06	Guido van Rossum	Python/thread_pthread.h
2009-06-01	2008-05-26	Georg Brandl	Doc/library/dbm.rst
2009-06-01	2008-10-26	Benjamin Peterson	Lib/test/test_future5.py
2009-06-01	2009-04-16	Mark Dickinson	Lib/test/formatfloat_testcases.txt
2009-06-02	2001-05-18	Ezio Melotti	Lib/test/test_htmlparser.py
2009-06-03	2007-08-15	Georg Brandl	Doc/includes/sqlite3/text_factory.py
2009-06-03	2009-06-03	Tarek Ziadé	Lib/distutils/tests/Setup.sample
2009-06-04	2005-10-20	Jeremy Hylton	Python/symtable.c
2009-06-04	2009-03-31	Tarek Ziadé	Lib/distutils/tests/test_install_headers.py
2009-06-05	2008-01-20	Georg Brandl	Doc/c-api/method.rst
2009-06-05	2011-08-20	Éric Araujo	Lib/distutils/tests/support.py
2009-06-07	2009-05-05	Georg Brandl	Lib/turtledemo/nim.py
2009-06-08	2007-08-15	Georg Brandl	Doc/distutils/sourcedist.rst
2009-06-08	2009-06-30	Thomas Heller	Lib/ctypes/test/test_cast.py
2009-06-09	2006-04-21	Thomas Wouters	Lib/test/test_startfile.py
2009-06-09	2007-08-15	Georg Brandl	Doc/distutils/configfile.rst
2009-06-09	2007-08-15	Georg Brandl	Doc/includes/sqlite3/adapter_datetime.py
2009-06-11	2008-07-16	Benjamin Peterson	Lib/lib2to3/fixes/fix_urllib.py
2009-06-15	2007-08-15	Georg Brandl	Doc/library/webbrowser.rst
2009-06-15	2009-03-31	Tarek Ziadé	Lib/distutils/tests/test_clean.py
2009-06-16	2007-08-30	Guido van Rossum	Lib/test/test_email/test_asian_codecs.py
2009-06-18	2007-08-15	Georg Brandl	Doc/library/curses.rst
2009-06-18	2008-06-10	Martin v. Löwis	Lib/turtledemo/paint.py
2009-06-18	2012-04-03	Raymond Hettinger	Lib/test/test_itertools.py
2009-06-19	2001-08-02	Victor Stinner	Objects/object.c
2009-06-19	2007-08-30	Guido van Rossum	Lib/email/mime/base.py
2009-06-19	2008-01-20	Georg Brandl	Doc/c-api/allocation.rst
2009-06-20	2009-05-05	Benjamin Peterson	Objects/capsule.c
2009-06-21	2007-08-15	Georg Brandl	Doc/distutils/examples.rst
2009-06-23	2007-08-15	Georg Brandl	Doc/distutils/builtdist.rst
2009-06-24	2009-02-22	Tarek Ziadé	Lib/distutils/tests/test_text_file.py
2009-06-28	2008-05-08	Christian Heimes	Lib/json/encoder.py
2009-06-29	2000-03-31	Serhiy Storchaka	Lib/sre_parse.py
2009-06-30	2008-02-05	Georg Brandl	Lib/test/test_funcattrs.py
2009-07-07	2001-07-17	Fred Drake	Lib/test/test_parser.py
2009-07-08	2009-07-20	Benjamin Peterson	Lib/lib2to3/tests/data/different_encoding.py
2009-07-10	2007-08-30	Guido van Rossum	Lib/test/test_email/test_email.py
2009-07-11	2000-08-15	David Scherer	Lib/idlelib/replace.py
2009-07-13	2007-08-15	Georg Brandl	Doc/includes/sqlite3/executemany_2.py
2009-07-13	2009-07-13	Amaury Forgeot d'Arc	Lib/encodings/cp720.py
2009-07-13	2009-07-13	Amaury Forgeot d'Arc	Tools/unicode/genwincodec.py
2009-07-13	2009-07-13	Amaury Forgeot d'Arc	Tools/unicode/genwincodecs.bat
2009-07-15	2008-03-16	Christian Heimes	Lib/test/test_thread.py
2009-07-15	2009-06-21	Guilherme Polo	Lib/tkinter/test/test_tkinter/test_loadtk.py
2009-07-16	2008-03-19	Martin v. Löwis	Lib/lib2to3/fixes/fix_apply.py
2009-07-17	2010-12-28	Georg Brandl	Lib/test/crashers/README
2009-07-20	2008-06-11	Benjamin Peterson	Lib/multiprocessing/sharedctypes.py
2009-07-25	2010-08-28	Antoine Pitrou	Lib/test/test_threading_local.py
2009-07-26	2008-05-26	Christian Heimes	Include/bytearrayobject.h
2009-07-27	2007-12-04	Christian Heimes	Doc/using/unix.rst
2009-07-27	2015-04-10	Antoine Pitrou	Lib/gzip.py
2009-08-02	2006-12-13	Thomas Wouters	Lib/test/test_xdrlib.py
2009-08-02	2007-08-15	Georg Brandl	Doc/library/filecmp.rst
2009-08-03	2008-05-06	Christian Heimes	Lib/site.py
2009-08-08	2020-12-08	Victor Stinner	Python/pythonrun.c
2009-08-09	2006-05-27	Thomas Wouters	Mac/Makefile.in
2009-08-10	2007-08-15	Georg Brandl	Doc/contents.rst
2009-08-10	2008-08-17	Benjamin Peterson	Doc/library/symtable.rst
2009-08-11	2008-06-11	Benjamin Peterson	Lib/multiprocessing/dummy/connection.py
2009-08-12	2007-08-15	Georg Brandl	Doc/library/sndhdr.rst
2009-08-13	2009-05-05	Benjamin Peterson	Include/pycapsule.h
2009-08-13	2010-01-09	Mark Dickinson	Lib/test/test_long.py
2009-08-13	2011-05-16	Victor Stinner	Tools/freeze/flag.py
2009-08-14	2007-08-15	Georg Brandl	Doc/library/email.utils.rst
2009-08-16	2014-12-27	Raymond Hettinger	Include/setobject.h
2009-08-16	2016-09-09	Guido van Rossum	Lib/test/test_grammar.py
2009-08-17	2007-08-15	Georg Brandl	Doc/library/sched.rst
2009-08-18	2007-08-15	Georg Brandl	Doc/includes/email-unpack.py
2009-08-19	2006-04-21	Thomas Wouters	Modules/_sqlite/microprotocols.c
2009-08-19	2007-08-15	Georg Brandl	Doc/library/http.cookies.rst
2009-08-22	2007-05-07	Mark Dickinson	Objects/rangeobject.c
2009-08-23	2008-06-11	Benjamin Peterson	Lib/multiprocessing/dummy/__init__.py
2009-08-26	2008-03-19	Martin v. Löwis	Lib/lib2to3/tests/test_all_fixers.py
2009-08-27	2017-01-17	Guido van Rossum	Include/modsupport.h
2009-09-05	2009-04-16	Mark Dickinson	Python/dtoa.c
2009-09-07	2008-01-20	Georg Brandl	Doc/c-api/iterator.rst
2009-09-09	2006-03-08	Thomas Heller	Lib/ctypes/test/test_values.py
2009-09-09	2009-05-02	Benjamin Peterson	Lib/json/scanner.py
2009-09-09	2009-06-03	Tarek Ziadé	Lib/distutils/tests/test_extension.py
2009-09-11	2008-01-20	Georg Brandl	Doc/c-api/complex.rst
2009-09-11	2008-02-05	Raymond Hettinger	Lib/_weakrefset.py
2009-09-12	2008-05-08	Christian Heimes	Lib/test/test_json/test_pass3.py
2009-09-12	2009-01-03	Georg Brandl	Doc/tools/rstlint.py
2009-09-13	2007-08-15	Georg Brandl	Doc/library/csv.rst
2009-09-17	2008-06-11	Benjamin Peterson	Modules/_multiprocessing/semaphore.c
2009-09-21	2010-09-01	Raymond Hettinger	Doc/library/bisect.rst
2009-09-23	2006-04-21	Thomas Wouters	Lib/sqlite3/test/hooks.py
2009-09-24	2007-07-13	Thomas Heller	Lib/ctypes/test/test_bytes.py
2009-09-28	2007-10-16	Gregory P. Smith	Objects/stringlib/ctype.h
2009-09-28	2009-03-30	Benjamin Peterson	Tools/scripts/reindent-rst.py
2009-09-28	2009-04-27	Eric Smith	Include/pyctype.h
2009-09-30	2007-08-15	Georg Brandl	Doc/library/fnmatch.rst
2009-10-05	2010-04-24	Matthias Klose	configure
2009-10-05	2014-01-14	Antoine Pitrou	Modules/_cryptmodule.c
2009-10-07	2007-08-15	Georg Brandl	Doc/includes/sqlite3/shortcut_methods.py
2009-10-08	2007-08-15	Georg Brandl	Doc/library/imaplib.rst
2009-10-09	2011-05-24	Victor Stinner	Lib/test/test_codecencodings_cn.py
2009-10-10	2007-03-21	Collin Winter	Modules/atexitmodule.c
2009-10-10	2007-08-15	Georg Brandl	Doc/includes/sqlite3/md5func.py
2009-10-10	2007-08-15	Georg Brandl	Doc/tutorial/modules.rst
2009-10-15	2003-05-06	Walter Dörwald	Lib/test/test_uu.py
2009-10-15	2006-03-08	Thomas Heller	Lib/ctypes/test/test_struct_fields.py
2009-10-15	2007-08-30	Guido van Rossum	Lib/email/generator.py
